Goal,Exam,Chapter,Chapter Id
Banking,IBPS Clerk Mains,Financial Inclusion,5ef34bc9e52bc182d35a3724
Banking,IBPS Clerk Mains,Modern Aspects of Banking,5ef34bcae52bc182d35a3785
Banking,IBPS Clerk Mains,Digital Banking,5ef34bcbe52bc182d35a37f0
Banking,IBPS Clerk Mains,Para Banking Services,5ef34bcce52bc182d35a3839
Banking,IBPS Clerk Mains,Financial Awareness,5ef34bcce52bc182d35a3860
Banking,IBPS Clerk Mains,Marketing in Banking,5ef34bcde52bc182d35a3937
Banking,IBPS Clerk Mains,Current Developments in Indian Banking,5ef34bcfe52bc182d35a39d5
Banking,IBPS Clerk Mains,International Financial Organisation,5ef34bd0e52bc182d35a3a40
Banking,IBPS Clerk Mains,IMPORTANT OBJECTIVE QUESTIONS,5ef34925e52bc182d35a304f
Banking,IBPS Clerk Mains,MODEL PRACTICE SET,5ef34925e52bc182d35a3054
Banking,IBPS Clerk Mains,SIDBI OFFICER ONLINE EXAM 24.02.2016,5ef34925e52bc182d35a308b
Banking,IBPS Clerk Mains,LIC ASSISTANT ADMINISTRATIVE OFFICER (AAO) ONLINE EXAM 05.03.2016,5ef34925e52bc182d35a3092
Banking,IBPS Clerk Mains,LIC ASSISTANT ADMINISTRATIVE OFFICER (AAO) ONLINE EXAM 06.03.2016,5ef34925e52bc182d35a3099
Banking,IBPS Clerk Mains,"NABARD ASSISTANT MANAGER EXAM, 15.05.2016",5ef34926e52bc182d35a30a1
Banking,IBPS Clerk Mains,"UIIC AO EXAM, 12.06.2016",5ef34926e52bc182d35a30a8
Banking,IBPS Clerk Mains,"SBI CLERK MAIN EXAM, 25.06.2016",5ef34926e52bc182d35a30af
Banking,IBPS Clerk Mains,"SBI PO PHASE-II (MAIN) EXAM, 26.07.2016",5ef34926e52bc182d35a30b6
Banking,IBPS Clerk Mains,"RBI OFFICERS GRADE 'B' PHASE-I EXAM, 04.09.2016",5ef34926e52bc182d35a30bd
Banking,IBPS Clerk Mains,Number System,5f10a9b27f10acd6461c431a
Banking,IBPS Clerk Mains,Percentages,5f10a9b27f10acd6461c438c
Banking,IBPS Clerk Mains,Profit and Loss,5f10a9b37f10acd6461c43a4
Banking,IBPS Clerk Mains,Simple Interest and Compound Interest,5f10a9b37f10acd6461c43de
Banking,IBPS Clerk Mains,"Ratio, Proportion, and Variation",5f10a9b37f10acd6461c440a
Banking,IBPS Clerk Mains,Averages,5f10a9b37f10acd6461c4430
Banking,IBPS Clerk Mains,Mixture and Alligation,5f10a9b37f10acd6461c4442
Banking,IBPS Clerk Mains,"Work, Pipes, and Cisterns",5f10a9b47f10acd6461c4452
Banking,IBPS Clerk Mains,"Time, Speed, and Distance",5f10a9b47f10acd6461c446e
Banking,IBPS Clerk Mains,Basic Algebra,5f10a9b47f10acd6461c44a0
Banking,IBPS Clerk Mains,Logarithms and Indices,5f10a9b47f10acd6461c44ca
Banking,IBPS Clerk Mains,Permutation and Combination,5f10a9b47f10acd6461c44da
Banking,IBPS Clerk Mains,Probability,5f10a9b47f10acd6461c44fe
Banking,IBPS Clerk Mains,Mensuration,5f10a9b57f10acd6461c4526
Banking,IBPS Clerk Mains,Clock and Calendar,5f10a9b57f10acd6461c4540
Banking,IBPS Clerk Mains,Series,5f10a9b57f10acd6461c4573
Banking,IBPS Clerk Mains,"Time Sequence, Ranking, and Number Tests",5f10a9b57f10acd6461c459e
Banking,IBPS Clerk Mains,Direction Sense,5f10a9b67f10acd6461c45a8
Banking,IBPS Clerk Mains,Blood Relations,5f10a9b67f10acd6461c45ac
Banking,IBPS Clerk Mains,Analogies,5f10a9b67f10acd6461c45ce
Banking,IBPS Clerk Mains,Odd One Out,5f10a9b67f10acd6461c45d6
Banking,IBPS Clerk Mains,Logical Consistency,5f10a9b67f10acd6461c45ea
Banking,IBPS Clerk Mains,Deductive Logic,5f10a9b67f10acd6461c4614
Banking,IBPS Clerk Mains,Assumption,5f10a9b77f10acd6461c4656
Banking,IBPS Clerk Mains,Conclusion,5f10a9b77f10acd6461c4674
Banking,IBPS Clerk Mains,Course of Action,5f10a9b77f10acd6461c468e
Banking,IBPS Clerk Mains,Cause and Effect,5f10a9b77f10acd6461c46a6
Banking,IBPS Clerk Mains,BAR GRAPH,5ed9d36544008f129d199ae4
Banking,IBPS Clerk Mains,LINE GRAPH,5ed9d36544008f129d199aec
Banking,IBPS Clerk Mains,PIE CHART,5ed9d36544008f129d199af2
Banking,IBPS Clerk Mains,MIXED GRAPH,5ed9d36644008f129d199af8
Banking,IBPS Clerk Mains,TABULATIONS,5ed9d36644008f129d199b00
Banking,IBPS Clerk Mains,CASELETS,5ed9d36744008f129d199b06
Banking,IBPS Clerk Mains,DATA ANALYSIS,5ed9d36744008f129d199b0a
CBSE,10th CBSE,Chemical Reactions and Equations,5ebffa07c2ecd1011682299d
CBSE,10th CBSE,"Acids, Bases and Salts",5ebffa09c2ecd101168229ef
CBSE,10th CBSE,Metals and Non-Metals,5ebffa0dc2ecd10116822ab9
CBSE,10th CBSE,Carbon and its Compounds,5ebffa12c2ecd10116822b90
CBSE,10th CBSE,Periodic Classification of Elements,5ebffa17c2ecd10116822c7e
CBSE,10th CBSE,Light : Reflection and Refraction,5e7a0098810bc73565cb4c11
CBSE,10th CBSE,The Human Eye and Colourful World,5e7a009a810bc73565cb4caf
CBSE,10th CBSE,Electricity,5e7a009a810bc73565cb4d05
CBSE,10th CBSE,Magnetic Effects of Electric Current,5e7a009b810bc73565cb4d53
CBSE,10th CBSE,Sources of Energy,5e7a009c810bc73565cb4daf
CBSE,10th CBSE,Electricity,5e79eab7810bc73565cb38bc
CBSE,10th CBSE,Magnetic Effect of Electric Current,5e79eab7810bc73565cb3924
CBSE,10th CBSE,Sources of Energy,5e79eab8810bc73565cb397a
CBSE,10th CBSE,Reflection of Light,5e79eab9810bc73565cb39f2
CBSE,10th CBSE,Refraction of Light,5e79eaba810bc73565cb3a5a
CBSE,10th CBSE,The Human Eye and The Colourful World,5e79eaba810bc73565cb3ab4
CBSE,10th CBSE,ELECTRICITY,5ec0492ac2ecd10116828f2a
CBSE,10th CBSE,MAGNETIC EFFECTS OF ELECTRIC CURRENT,5ec0492bc2ecd10116828f8a
CBSE,10th CBSE,SOURCES OF ENERGY,5ec0492dc2ecd10116828fd8
CBSE,10th CBSE,LIGHT - REFLECTION AND REFRACTION,5ec04930c2ecd10116829063
CBSE,10th CBSE,HUMAN EYE AND THE COLORFUL WORLD,5ec04933c2ecd101168290fb
CBSE,10th CBSE,Electricity,5eda625844008f129d1a1448
CBSE,10th CBSE,Magnetic Effects of Electric Current,5eda625f44008f129d1a14b6
CBSE,10th CBSE,Sources of Energy,5eda626944008f129d1a156e
CBSE,10th CBSE,Light-Reflection and Refraction,5eda627344008f129d1a1620
CBSE,10th CBSE,The Human Eye and Colourful World,5eda627c44008f129d1a16b2
CBSE,10th CBSE,Reflection of Light,5f008eec27278334e9eb0396
CBSE,10th CBSE,Refraction of Light,5f008eed27278334e9eb03de
CBSE,10th CBSE,Dispersion and Scattering of Light,5f008eed27278334e9eb0441
CBSE,10th CBSE,Electricity,5f008eee27278334e9eb0461
CBSE,10th CBSE,Magnetic Effect of Electric Current,5f008eee27278334e9eb04bc
CBSE,10th CBSE,Sources of Energy,5f008eee27278334e9eb0510
CBSE,10th CBSE,ELECTRICITY,5f1041247f10acd6461bbf57
CBSE,10th CBSE,MAGNETIC EFFECTS OF ELECTRIC CURRENT,5f1041257f10acd6461bbfd5
CBSE,10th CBSE,SOURCES OF ENERGY,5f1041267f10acd6461bc069
CBSE,10th CBSE,LIGHT-REFLECTION AND REFRACTION,5f1041287f10acd6461bc160
CBSE,10th CBSE,THE HUMAN EYE AND THE COLOURFUL WORLD,5f1041297f10acd6461bc222
CBSE,10th CBSE,Electricity,5f15ca4a7f10acd646215c52
CBSE,10th CBSE,Magnetic Effects of Electric Current,5f15ca4a7f10acd646215cc8
CBSE,10th CBSE,Sources of Energy,5f15ca4c7f10acd646215daa
CBSE,10th CBSE,Reflection and Refraction,5f15ca4d7f10acd646215ea5
CBSE,10th CBSE,The Human Eye and the Colourful World,5f15ca4f7f10acd646215fea
CBSE,10th CBSE,LIGHT : REFLECTION AND REFRACTION,5f22bc4bdf29eca07a2389b0
CBSE,10th CBSE,THE HUMAN EYE AND THE COLOURFUL WORLD,5f22bc4ddf29eca07a238ace
CBSE,10th CBSE,ELECTRICITY,5f22bc4edf29eca07a238b3a
CBSE,10th CBSE,MAGNETIC EFFECTS OF ELECTRIC CURRENT,5f22bc4fdf29eca07a238bb4
CBSE,10th CBSE,SOURCES OF ENERGY,5f22bc51df29eca07a238c6c
CBSE,10th CBSE,Life Processes,5e79df54810bc73565cb2696
CBSE,10th CBSE,Control and Coordination,5e79df56810bc73565cb27a8
CBSE,10th CBSE,How do Organisms Reproduce?,5e79df57810bc73565cb281a
CBSE,10th CBSE,Heredity and Evolution,5e79df59810bc73565cb28d4
CBSE,10th CBSE,Our Environment,5e79df5a810bc73565cb2960
CBSE,10th CBSE,Management of Natural Resources,5e79df5b810bc73565cb29be
CBSE,10th CBSE,Chemical Reactions and Equations,5e79ed7f810bc73565cb3cb6
CBSE,10th CBSE,"Acids, Bases and Salts",5e79ed7f810bc73565cb3cd0
CBSE,10th CBSE,Metals and Non-metals,5e79ed80810bc73565cb3d08
CBSE,10th CBSE,Carbon and its Compounds,5e79ed80810bc73565cb3d34
CBSE,10th CBSE,Periodic Classification of Elements,5e79ed80810bc73565cb3d56
CBSE,10th CBSE,Life Processes,5e79ed80810bc73565cb3d70
CBSE,10th CBSE,Control and Coordination,5e79ed81810bc73565cb3d9a
CBSE,10th CBSE,How do Organisms Reproduce?,5e79ed81810bc73565cb3dae
CBSE,10th CBSE,Heredity and Evolution,5e79ed81810bc73565cb3dd2
CBSE,10th CBSE,Light - Reflection and Refraction,5e79ed81810bc73565cb3df4
CBSE,10th CBSE,The Human Eye and the Colourful World,5e79ed82810bc73565cb3e14
CBSE,10th CBSE,Electricity,5e79ed82810bc73565cb3e34
CBSE,10th CBSE,Magnetic Effects of Electric Current,5e79ed82810bc73565cb3e4c
CBSE,10th CBSE,Sources of Energy,5e79ed82810bc73565cb3e64
CBSE,10th CBSE,Our Environment,5e79ed82810bc73565cb3e8a
CBSE,10th CBSE,Sustainable Management of Natural Resources,5e79ed83810bc73565cb3e96
CBSE,10th CBSE,CHEMICAL REACTIONS AND EQUATIONS,5efc444a27278334e9e6aa52
CBSE,10th CBSE,"ACIDS, BASES AND SALTS",5efc444b27278334e9e6aa8e
CBSE,10th CBSE,METALS AND NON-METALS,5efc444b27278334e9e6aada
CBSE,10th CBSE,CARBON AND ITS COMPOUNDS,5efc444b27278334e9e6ab3e
CBSE,10th CBSE,PERIODIC CLASSIFICATION OF ELEMENTS,5efc444c27278334e9e6ab70
CBSE,10th CBSE,LIFE PROCESSES,5efc444c27278334e9e6ab89
CBSE,10th CBSE,CONTROL AND COORDINATION,5efc444d27278334e9e6abf7
CBSE,10th CBSE,HOW DO ORGANISMS REPRODUCE?,5efc444d27278334e9e6ac6f
CBSE,10th CBSE,HEREDITY AND EVOLUTION,5efc444e27278334e9e6acc1
CBSE,10th CBSE,LIGHT-REFLECTION AND REFRACTION,5efc444e27278334e9e6ace4
CBSE,10th CBSE,HUMAN EYE AND COLOURFUL WORLD,5efc444e27278334e9e6ad0d
CBSE,10th CBSE,ELECTRICITY,5efc444e27278334e9e6ad4f
CBSE,10th CBSE,MAGNETIC EFFECTS OF ELECTRIC CURRENT,5efc444f27278334e9e6ad7a
CBSE,10th CBSE,SOURCES OF ENERGY,5efc444f27278334e9e6ad9b
CBSE,10th CBSE,OUR ENVIRONMENT,5efc444f27278334e9e6addc
CBSE,10th CBSE,MANAGEMENT OF NATURAL RESOURCES,5efc445027278334e9e6ae1e
CBSE,10th CBSE,Chemical Reactions And Equations,5f22e484df29eca07a23d1ba
CBSE,10th CBSE,"Acids, Bases And Salts",5f22e484df29eca07a23d1c2
CBSE,10th CBSE,Metals And Non-Metals,5f22e484df29eca07a23d1cc
CBSE,10th CBSE,Carbon And Its Compounds,5f22e484df29eca07a23d1d8
CBSE,10th CBSE,Periodic Classification Of Elements,5f22e484df29eca07a23d1e4
CBSE,10th CBSE,Life Processes,5f22e484df29eca07a23d1ee
CBSE,10th CBSE,Control And Coordination,5f22e485df29eca07a23d1fc
CBSE,10th CBSE,How Do Organisms Reproduce,5f22e485df29eca07a23d206
CBSE,10th CBSE,Heredity And Evolution,5f22e485df29eca07a23d210
CBSE,10th CBSE,Light - Reflection And Refraction,5f22e485df29eca07a23d21e
CBSE,10th CBSE,The Human Eye And The Colourful World,5f22e485df29eca07a23d226
CBSE,10th CBSE,Electricity,5f22e485df29eca07a23d234
CBSE,10th CBSE,Magnetic Effects Of Electric Current,5f22e485df29eca07a23d247
CBSE,10th CBSE,Sources Of Energy,5f22e485df29eca07a23d257
CBSE,10th CBSE,Our Environment,5f22e485df29eca07a23d263
CBSE,10th CBSE,Sustainable Management Of Natural Resources,5f22e485df29eca07a23d269
CBSE,10th CBSE,Chemical Reactions and Equations,5e79e891810bc73565cb356e
CBSE,10th CBSE,"Acids, Bases and Salts",5e79e892810bc73565cb35a4
CBSE,10th CBSE,Metals and Non-Metals,5e79e893810bc73565cb3616
CBSE,10th CBSE,Carbon and Its Compounds,5e79e894810bc73565cb369c
CBSE,10th CBSE,Periodic Classification of Elements,5e79e895810bc73565cb371c
CBSE,10th CBSE,CHEMICAL REACTIONS AND EQUATIONS,5e79f664810bc73565cb42ec
CBSE,10th CBSE,"ACIDS, BASES AND SALTS",5e79f665810bc73565cb4356
CBSE,10th CBSE,METALS AND NON-METALS,5e79f666810bc73565cb4480
CBSE,10th CBSE,CARBON AND ITS COMPOUNDS,5e79f66a810bc73565cb4714
CBSE,10th CBSE,PERIODIC CLASSIFICATION OF ELEMENTS,5e79f66d810bc73565cb491a
CBSE,10th CBSE,Cell-The Basic Unit of Life,5e9f9595b514c57476ce19bb
CBSE,10th CBSE,Cell Division and Cell Cycle,5e9f9597b514c57476ce1a1f
CBSE,10th CBSE,Life Processes in Plants,5e9f9598b514c57476ce1a5b
CBSE,10th CBSE,Reproduction in Lower Organisms and Plants,5e9f959bb514c57476ce1b06
CBSE,10th CBSE,Life Processes in Human Beings - I (Digestive and Excretory Systems),5e9f959db514c57476ce1bac
CBSE,10th CBSE,Life Processes in Human Being - II (Respiratory and Circulatory Systems),5e9f95a1b514c57476ce1c6c
CBSE,10th CBSE,Reproduction in Human Beings,5e9f95a4b514c57476ce1d24
CBSE,10th CBSE,Control and Coordination,5e9f95a7b514c57476ce1dd9
CBSE,10th CBSE,Genetics,5e9f95abb514c57476ce1eb1
CBSE,10th CBSE,Evolution,5e9f95adb514c57476ce1f39
CBSE,10th CBSE,Ecology,5e9f95afb514c57476ce1fad
CBSE,10th CBSE,REAL NUMBERS,5e79eee2810bc73565cb401a
CBSE,10th CBSE,POLYNOMIALS,5e79eee2810bc73565cb402e
CBSE,10th CBSE,PAIR OF LINEAR EQUATIONS IN TWO VARIABLES,5e79eee2810bc73565cb4058
CBSE,10th CBSE,QUADRATIC EQUATIONS,5e79eee3810bc73565cb407a
CBSE,10th CBSE,ARITHMETIC PROGRESSIONS,5e79eee3810bc73565cb409e
CBSE,10th CBSE,TRIANGLES,5e79eee3810bc73565cb40c8
CBSE,10th CBSE,CIRCLES,5e79eee4810bc73565cb40e0
CBSE,10th CBSE,CONSTRUCTIONS,5e79eee4810bc73565cb40ec
CBSE,10th CBSE,TRIGONOMETRIC RATIOS,5e79eee4810bc73565cb40fc
CBSE,10th CBSE,TRIGONOMETRIC IDENTITIES,5e79eee4810bc73565cb4114
CBSE,10th CBSE,HEIGHT AND DISTANCES,5e79eee4810bc73565cb411e
CBSE,10th CBSE,AREAS RELATED TO CIRCLES,5e79eee4810bc73565cb4124
CBSE,10th CBSE,SURFACE AREAS AND VOLUMES,5e79eee4810bc73565cb4142
CBSE,10th CBSE,STATISTICS,5e79eee5810bc73565cb4164
CBSE,10th CBSE,PROBABILITY,5e79eee5810bc73565cb4198
CBSE,10th CBSE,Real Number,5e7a05a4810bc73565cb5acf
CBSE,10th CBSE,Polynomials,5e7a05a4810bc73565cb5af1
CBSE,10th CBSE,Linear Equations in Two Variables,5e7a05a4810bc73565cb5b09
CBSE,10th CBSE,Quadratic Equations,5e7a05a4810bc73565cb5b43
CBSE,10th CBSE,Arithmetic Progression,5e7a05a5810bc73565cb5b63
CBSE,10th CBSE,Coordinate Geometry,5e7a05a5810bc73565cb5b79
CBSE,10th CBSE,Triangles,5e7a05a5810bc73565cb5b8b
CBSE,10th CBSE,Circles,5e7a05a5810bc73565cb5ba5
CBSE,10th CBSE,Constructions,5e7a05a5810bc73565cb5bb3
CBSE,10th CBSE,Trigonometric Ratios,5e7a05a5810bc73565cb5bc7
CBSE,10th CBSE,T-Ratios of Some Particular Angles,5e7a05a5810bc73565cb5bd5
CBSE,10th CBSE,Trigonometric Identities,5e7a05a6810bc73565cb5beb
CBSE,10th CBSE,Heights and Distances,5e7a05a6810bc73565cb5bf3
CBSE,10th CBSE,Perimeter and Area of Plane Figures,5e7a05a6810bc73565cb5bfd
CBSE,10th CBSE,"Area of Circle, Sector and Segment",5e7a05a6810bc73565cb5c05
CBSE,10th CBSE,Volume and Surface Area of Solids,5e7a05a6810bc73565cb5c25
CBSE,10th CBSE,"Mean, Median, Mode of Grouped Data, Cumulative Frequency Graph and Ogive",5e7a05a6810bc73565cb5c35
CBSE,10th CBSE,Real Numbers,5e79e5fd810bc73565cb3416
CBSE,10th CBSE,Polynomials,5e79e5fd810bc73565cb3424
CBSE,10th CBSE,Pair Of Linear Equations In Two Variables,5e79e5fd810bc73565cb3430
CBSE,10th CBSE,Quadratic Equations,5e79e5fd810bc73565cb3444
CBSE,10th CBSE,Arithmetic Progressions,5e79e5fd810bc73565cb3452
CBSE,10th CBSE,Triangles,5e79e5fd810bc73565cb345e
CBSE,10th CBSE,Coordinate Geometry,5e79e5fd810bc73565cb346e
CBSE,10th CBSE,Introduction To Trigonometry And Its Applications,5e79e5fe810bc73565cb347a
CBSE,10th CBSE,Circles,5e79e5fe810bc73565cb348e
CBSE,10th CBSE,Constructions,5e79e5fe810bc73565cb3498
CBSE,10th CBSE,Areas Related To Circles,5e79e5fe810bc73565cb34a2
CBSE,10th CBSE,Surface Areas And Volumes,5e79e5fe810bc73565cb34ae
CBSE,10th CBSE,Statistics And Probability,5e79e5fe810bc73565cb34bc
CBSE,10th CBSE,Number System,5f0d9a819ba1ee9b28ceb3fb
CBSE,10th CBSE,Polynomials,5f0d9a819ba1ee9b28ceb42f
CBSE,10th CBSE,Pair Of Linear Equations In Two Variables,5f0d9a819ba1ee9b28ceb459
CBSE,10th CBSE,Quadratic Equations,5f0d9a829ba1ee9b28ceb49f
CBSE,10th CBSE,Arithmetic Progressions,5f0d9a829ba1ee9b28ceb4b5
CBSE,10th CBSE,Similar Triangles,5f0d9a829ba1ee9b28ceb4cb
CBSE,10th CBSE,Co-Ordinate Geometry,5f0d9a839ba1ee9b28ceb4ea
CBSE,10th CBSE,Introduction To Trigonometry,5f0d9a839ba1ee9b28ceb515
CBSE,10th CBSE,Heights & Distances,5f0d9a839ba1ee9b28ceb537
CBSE,10th CBSE,Circles,5f0d9a839ba1ee9b28ceb545
CBSE,10th CBSE,Constructions,5f0d9a839ba1ee9b28ceb553
CBSE,10th CBSE,Area Related To Circle,5f0d9a849ba1ee9b28ceb570
CBSE,10th CBSE,Surface Areas & Volumes,5f0d9a849ba1ee9b28ceb5a6
CBSE,10th CBSE,Statistics,5f0d9a849ba1ee9b28ceb5d4
CBSE,10th CBSE,Probability,5f0d9a859ba1ee9b28ceb623
CBSE,10th CBSE,Real Numbers,5f1a6ba2f917ee53a5eedfa0
CBSE,10th CBSE,Polynomials,5f1a6ba2f917ee53a5eedfae
CBSE,10th CBSE,Pair of Linear Equations in Two Variables,5f1a6ba2f917ee53a5eedfba
CBSE,10th CBSE,Quadratic Equations,5f1a6ba2f917ee53a5eedfc7
CBSE,10th CBSE,Arithmetic Progressions,5f1a6ba2f917ee53a5eedfd5
CBSE,10th CBSE,Triangles,5f1a6ba2f917ee53a5eedfe1
CBSE,10th CBSE,Co-ordinate Geometry,5f1a6ba2f917ee53a5eedff1
CBSE,10th CBSE,Introduction to Trigonometry,5f1a6ba2f917ee53a5eedffd
CBSE,10th CBSE,Some Applications of Trigonometry,5f1a6ba2f917ee53a5eee00b
CBSE,10th CBSE,Circles,5f1a6ba2f917ee53a5eee013
CBSE,10th CBSE,Constructions,5f1a6ba2f917ee53a5eee01d
CBSE,10th CBSE,Area Related to Circles,5f1a6ba2f917ee53a5eee027
CBSE,10th CBSE,Surface Areas and Volumes,5f1a6ba3f917ee53a5eee031
CBSE,10th CBSE,Statistics,5f1a6ba3f917ee53a5eee03f
CBSE,10th CBSE,Probability,5f1a6ba3f917ee53a5eee04b
CBSE,10th CBSE,Human Eye and Colourful World,5e7a03d7810bc73565cb5195
CBSE,10th CBSE,Electricity,5e7a03d8810bc73565cb51fd
CBSE,10th CBSE,Magnetic Effects of Electric Current,5e7a03d9810bc73565cb527b
CBSE,10th CBSE,Sources of Energy,5e7a03da810bc73565cb52ff
CBSE,10th CBSE,Life Processes,5e9f8878b514c57476cdfb50
CBSE,10th CBSE,Control and Coordination,5e9f887cb514c57476cdfc3a
CBSE,10th CBSE,How do Organisms Reproduce,5e9f887fb514c57476cdfce2
CBSE,10th CBSE,Heredity and Evolution,5e9f8881b514c57476cdfd3a
CBSE,10th CBSE,Our Environment,5e9f8882b514c57476cdfd83
CBSE,10th CBSE,Management of Natural Resources,5e9f8884b514c57476cdfde3
CBSE,10th CBSE,Life Processes,5e9f8cb0b514c57476ce0134
CBSE,10th CBSE,Control and Coordination,5e9f8cb8b514c57476ce02c8
CBSE,10th CBSE,How do Organisms Reproduce?,5e9f8cbbb514c57476ce0370
CBSE,10th CBSE,Heredity and Evolution,5e9f8cc2b514c57476ce04f3
CBSE,10th CBSE,Management of Natural Resources,5e9f8cc4b514c57476ce0579
CBSE,10th CBSE,Our Environment,5e9f8cc7b514c57476ce061f
CBSE,10th CBSE,LIFE PROCESSES,5ec00354c2ecd10116824e8d
CBSE,10th CBSE,CONTROL AND COORDINATION,5ec0035bc2ecd10116824fc2
CBSE,10th CBSE,HOW DO ORGANISMS REPRODUCE?,5ec00360c2ecd1011682507f
CBSE,10th CBSE,HEREDITY AND EVOLUTION,5ec00363c2ecd10116825119
CBSE,10th CBSE,OUR ENVIRONMENT,5ec00366c2ecd10116825191
CBSE,10th CBSE,MANAGEMENT OF NATURAL RESOURCES,5ec00368c2ecd101168251ff
CBSE,10th CBSE,Nutrition,5ec806b6a6153caab190b288
CBSE,10th CBSE,Respiration,5ec806b9a6153caab190b2c6
CBSE,10th CBSE,Transportation,5ec806baa6153caab190b2da
CBSE,10th CBSE,Excretion,5ec806bda6153caab190b31e
CBSE,10th CBSE,Control and Coordination,5ec806bfa6153caab190b33e
CBSE,10th CBSE,Reproduction,5ec806c3a6153caab190b38a
CBSE,10th CBSE,Heredity and Evolution,5ec806c7a6153caab190b3f4
CBSE,10th CBSE,Our Environment,5ec806caa6153caab190b434
CBSE,10th CBSE,LIFE PROCESSES,5eea46e6f547650828b5f3e5
CBSE,10th CBSE,CONTROL AND COORDINATION,5eea46e8f547650828b5f52e
CBSE,10th CBSE,HOW DO ORGANISMS REPRODUCE,5eea46e9f547650828b5f5f6
CBSE,10th CBSE,HEREDITY AND EVOLUTION,5eea46eaf547650828b5f6f0
CBSE,10th CBSE,OUR ENVIRONMENT,5eea46eaf547650828b5f75b
CBSE,10th CBSE,MANAGEMENT OF NATURAL RESOURCES,5eea46ebf547650828b5f7b1
CBSE,10th CBSE,LIFE PROCESSES,5eeb13f79764e032c4fc99b2
CBSE,10th CBSE,CONTROL & COORDINATION,5eeb13f99764e032c4fc9b52
CBSE,10th CBSE,HOW DO ORGANISMS REPRODUCE,5eeb13fb9764e032c4fc9c2d
CBSE,10th CBSE,HEREDITY & EVOLUTION,5eeb13fc9764e032c4fc9d1f
CBSE,10th CBSE,OUR ENVIRONMENT,5eeb13fd9764e032c4fc9da0
CBSE,10th CBSE,MANAGEMENT OF NATURAL RESOURCES,5eeb13fe9764e032c4fc9e8c
CBSE,10th CBSE,Life Processes,5f03194227278334e9ecfdb0
CBSE,10th CBSE,Control and Coordination,5f03194527278334e9ecff5a
CBSE,10th CBSE,How Do Organisms Reproduce ?,5f03194627278334e9ed006c
CBSE,10th CBSE,Heredity and Evolution,5f03194927278334e9ed01c1
CBSE,10th CBSE,Our Environment,5f03194a27278334e9ed0286
CBSE,10th CBSE,Sustainable Management of Natural Resources,5f03194b27278334e9ed032c
CBSE,10th CBSE,REAL NUMBERS,5f22ab89df29eca07a2366e1
CBSE,10th CBSE,POLYNOMIALS,5f22ab8adf29eca07a2366ff
CBSE,10th CBSE,PAIR OF LINEAR EQUATIONS IN TWO VARIABLES,5f22ab8adf29eca07a236735
CBSE,10th CBSE,QUADRATIC EQUATIONS,5f22ab8adf29eca07a23676f
CBSE,10th CBSE,ARITHMETIC PROGRESSIONS,5f22ab8bdf29eca07a23679e
CBSE,10th CBSE,TRIANGLES,5f22ab8bdf29eca07a2367b6
CBSE,10th CBSE,COORDINATE GEOMETRY,5f22ab8bdf29eca07a2367f2
CBSE,10th CBSE,INTRODUCTION TO TRIGONOMETRY,5f22ab8bdf29eca07a236811
